,creator,duration,id,labels,ladder,title,views
89,,237.0,s0de_FPdXdU,[1028],"[{'160 - 256x144 (144p)': 121.765}, {'133 - 426x240 (240p)': 252.548}, {'134 - 640x360 (360p)': 279.309}, {'135 - 854x480 (480p)': 623.218}, {'136 - 1280x720 (720p)': 1259.484}, {'137 - 1920x1080 (1080p)': 3547.73}]",Suzuki Toshio - 50th All Japan Aikido (2012),4454.0
90,,257.0,pl-UrZDiRm8,[99],"[{'160 - 256x144 (144p)': 121.852}, {'133 - 426x240 (240p)': 249.419}, {'134 - 640x360 (360p)': 605.517}, {'135 - 854x480 (480p)': 1108.168}, {'136 - 1280x720 (720p)': 2208.869}]","[12.15] Oooh, girl.",13030.0
91,,397.0,prIc4D1Bz2E,[0],"[{'160 - 192x144 (144p)': 112.101}, {'133 - 320x240 (240p)': 251.599}, {'134 - 480x360 (360p)': 667.862}, {'135 - 640x480 (480p)': 1122.904}]",Ultras Benetton e Reyer a confronto NEL DERBY 08.01.2012,15662.0
92,,171.0,CdyzLWbC8pE,"[3, 4, 10, 97, 243, 552, 870]","[{'160 - 216x144 (144p)': 114.929}, {'133 - 360x240 (240p)': 246.686}, {'134 - 540x360 (360p)': 372.27}, {'135 - 720x480 (480p)': 755.367}]",Embraceable You by Four Seasons String Quartet of Sacramento,2283.0
93,,397.0,CfJMKnZwJsI,"[3, 6]","[{'160 - 256x144 (144p)': 111.602}, {'133 - 426x240 (240p)': 251.987}, {'134 - 640x360 (360p)': 620.709}, {'135 - 854x480 (480p)': 1141.62}, {'136 - 1280x720 (720p)': 2249.144}, {'298 - 1280x720 (720p60)': 3311.619}]",SMTOWN OSAKA 150726 We Are～ Somebody To Love,99341.0
94,Pendulum,202.0,T2tgVAJ3xf4,[0],"[{'160 - 256x144 (144p)': 122.811}, {'133 - 426x240 (240p)': 251.391}, {'134 - 640x360 (360p)': 606.308}, {'135 - 854x480 (480p)': 1109.754}, {'136 - 1280x720 (720p)': 2215.71}, {'137 - 1920x1080 (1080p)': 4292.517}]",Sergio Aguero • 2010/2011 • Skills and goals | HD,8938.0
95,,188.0,tANixR-Foj0,"[26, 1805]","[{'160 - 256x144 (144p)': 89.143}, {'133 - 426x240 (240p)': 159.186}, {'134 - 640x360 (360p)': 355.528}, {'135 - 854x480 (480p)': 649.002}, {'136 - 1280x720 (720p)': 1189.817}, {'137 - 1920x1080 (1080p)': 2436.204}]",Paw Patrol Lookout Playset Marshall Chase Rocky Rider Skye Zuma Rubble Wheels on the bus school bus,8296287.0
96,,214.0,tAzNHVBVh7o,[14],"[{'160 - 256x144 (144p)': 115.775}, {'133 - 426x240 (240p)': 250.869}, {'134 - 640x360 (360p)': 608.992}, {'135 - 854x480 (480p)': 1128.808}, {'136 - 1280x720 (720p)': 2202.788}]",T-ARA | I Go Crazy Because of You [HD:MV] (ENG SUB),181007.0
97,,125.0,KRzVgQ1n-sw,"[25, 268]","[{'160 - 256x106 (144p)': 119.468}, {'133 - 426x178 (240p)': 251.642}, {'134 - 640x266 (360p)': 609.991}]",Batman 3 El Caballero de La Noche Asciende Trailer,1184.0
98,,422.0,QOthzas2YMA,"[3, 4, 9, 10, 13, 28]","[{'160 - 192x144 (144p)': 114.227}, {'133 - 320x240 (240p)': 258.715}, {'134 - 480x360 (360p)': 614.011}, {'135 - 640x480 (480p)': 1122.895}]",Chuck Hall Band at Anthem Concert Series,1660.0
99,,382.0,QU1lomH9rZk,"[31, 40, 57, 117, 386]","[{'160 - 230x144 (144p)': 109.531}, {'133 - 382x240 (240p)': 243.904}, {'134 - 574x360 (360p)': 311.347}, {'135 - 764x480 (480p)': 698.9}, {'136 - 1146x720 (720p)': 1484.128}]",PianistAko tutorial MAALAALA MO KAYA piano carol banawa,24557.0
100,,231.0,QUbirvx_3p0,"[3, 4]","[{'160 - 256x144 (144p)': 84.745}, {'133 - 426x240 (240p)': 167.069}, {'134 - 640x360 (360p)': 472.014}, {'135 - 854x480 (480p)': 926.99}, {'136 - 1280x720 (720p)': 1621.822}]","[MUST 6회] ""김연우 - 이미 넌 고마운 사람""",422804.0
101,Flux Pavilion,229.0,RtueNq1j74A,[562],"[{'160 - 144x144 (DASH video)': 108.0}, {'133 - 240x240 (DASH video)': 242.0}, {'134 - 360x360 (DASH video)': 263.22}, {'135 - 480x480 (DASH video)': 1155.0}, {'136 - 720x720 (DASH video)': 2310.0}]",HOMENAGEM - 1 ANO  CROSSFIRE AL FÃNS,1525.0
102,JASON WEAVER WITH ROWAN ATKINSON AND LAURA WILLIAMS,398.0,s2jB_zVOvvA,"[5, 16, 84, 136, 169, 405, 2739, 3349]","[{'160 - 192x144 (144p)': 117.2}, {'133 - 320x240 (240p)': 252.502}, {'134 - 480x360 (360p)': 568.445}, {'135 - 640x480 (480p)': 1102.981}, {'136 - 960x720 (720p)': 1987.222}, {'137 - 1440x1080 (1080p)': 4204.966}]",Naruto disney themes part 1,4150.0
103,,127.0,s2ZeO9XTDCQ,"[400, 1299]","[{'160 - 192x144 (144p)': 122.22}, {'133 - 320x240 (240p)': 260.187}, {'134 - 480x360 (360p)': 473.329}, {'135 - 640x480 (480p)': 1108.94}]",Угловой шкаф 90 градусов,9751.0
104,,127.0,yaJf-Z_ctN0,[14],"[{'160 - 192x144 (144p)': 122.22}, {'133 - 320x240 (240p)': 260.187}, {'134 - 480x360 (360p)': 473.329}, {'135 - 640x480 (480p)': 1108.94}]",Угловой шкаф 90 градусов,9751.0
105,,144.0,ybY9C-66p3Q,"[2, 7, 90]","[{'160 - 186x144 (144p)': 111.419}, {'133 - 288x224 (240p)': 270.814}]",engine,1563.0
106,Walter Murphy,435.0,yghDIOhGpFo,"[0, 1, 5, 1522, 1648]","[{'160 - 192x144 (144p)': 119.479}, {'133 - 318x240 (240p)': 276.81}, {'134 - 478x360 (360p)': 384.665}, {'135 - 638x480 (480p)': 728.075}]","LittleBigPlanet 2 100% des objets ""Ca Balance""",5571.0
107,Cliff Lin (Trailer),128.0,yiPS0eUaztU,"[0, 1, 147]","[{'160 - 256x144 (144p)': 114.709}, {'133 - 426x240 (240p)': 252.66}, {'134 - 640x360 (360p)': 644.654}, {'135 - 854x480 (480p)': 1174.957}, {'136 - 1280x720 (720p)': 2345.741}, {'298 - 1280x720 (720p60)': 3497.727}, {'137 - 1920x1080 (1080p)': 4422.542}, {'299 - 1920x1080 (1080p60)': 5986.264}]",Unstoppable Soldiers a Black ops frag movie PC,5015.0
108,Cliff Lin (Trailer),128.0,yiAi-2wy4FM,"[21, 471]","[{'160 - 256x144 (144p)': 114.709}, {'133 - 426x240 (240p)': 252.66}, {'134 - 640x360 (360p)': 644.654}, {'135 - 854x480 (480p)': 1174.957}, {'136 - 1280x720 (720p)': 2345.741}, {'298 - 1280x720 (720p60)': 3497.727}, {'137 - 1920x1080 (1080p)': 4422.542}, {'299 - 1920x1080 (1080p60)': 5986.264}]",Unstoppable Soldiers a Black ops frag movie PC,5015.0
109,,139.0,f3DLXqkpRm4,"[5, 16, 244, 292, 843]","[{'160 - 144x144 (144p)': 114.647}, {'134 - 360x360 (360p)': 236.091}, {'133 - 240x240 (240p)': 255.128}, {'135 - 480x480 (480p)': 594.013}, {'136 - 720x720 (720p)': 1219.803}]",mlp octavia X vinyl scratch 2,12982.0
110,,206.0,AlLlsWrnQfQ,"[17, 19, 48]","[{'160 - 236x144 (144p)': 114.031}, {'133 - 394x240 (240p)': 247.4}, {'134 - 590x360 (360p)': 611.999}, {'135 - 786x480 (480p)': 1121.455}]",1992 Winston 500 - Jimmy Spencer Crash,14766.0
111,,252.0,ivs3MU_3D4A,"[4, 9, 14, 37]","[{'160 - 256x144 (144p)': 110.889}, {'133 - 426x240 (240p)': 271.681}, {'134 - 640x360 (360p)': 307.743}, {'135 - 854x480 (480p)': 693.103}, {'136 - 1280x720 (720p)': 1449.56}, {'137 - 1920x1080 (1080p)': 2793.085}]",SIGHTS - Caesar,2535.0
112,,157.0,ivGGZmB7Qlo,"[3, 4, 28, 33, 38]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 619.983}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4178.405}, {'264 - 1920x1080 (DASH video)': 5916.087}]",System of a Down - Lonely Day (LIVE HD) - Susquehanna Bank Center NJ 8/2/2012,1345.0
113,,329.0,j0kkMEM000M,"[254, 313, 1226, 1886]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 456.386}, {'135 - 640x480 (DASH video)': 1155.0}]",Cities xl 2011 2.7 million citizens,5070.0
114,,166.0,DgQhd2OhdmM,"[0, 52, 70, 125]","[{'160 - 192x144 (144p)': 113.668}, {'133 - 320x240 (240p)': 246.641}]",10 year old boy Isaiah Morton aka The Gift  sick crossover dribble Atlanta All Star Weekend,24737.0
115,,497.0,x0SgXNpWEd0,"[71, 152, 1969]","[{'160 - 256x144 (144p)': 112.023}, {'133 - 426x240 (240p)': 247.482}, {'134 - 640x360 (360p)': 613.714}, {'135 - 854x480 (480p)': 1115.957}, {'136 - 1280x720 (720p)': 2057.475}, {'137 - 1920x1080 (1080p)': 4109.257}]",DIY wedding decorations tutorial - How to make a Brooch bouquet - Sugarella Sweets,125930.0
116,"Us3, Rahsaan, Gerard Presencer",200.0,RVLN3CBhSbA,"[68, 72, 98, 151, 240]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 607.453}, {'135 - 720x480 (DASH video)': 1155.0}]",Teaser for  PQ montage #2,2800.0
117,,319.0,mc3J-53zgP0,"[195, 939]","[{'134 - 640x360 (360p)': 636.009}, {'135 - 854x480 (480p)': 1165.184}]",What does Germany's new Government mean for Europe? Open Europe's Nina Schick BBC World News,4275.0
118,,136.0,p-eXUMhon6U,[730],"[{'160 - 256x144 (144p)': 111.319}, {'133 - 426x240 (240p)': 221.26}, {'134 - 640x360 (360p)': 536.536}, {'135 - 854x480 (480p)': 1012.342}, {'136 - 1280x720 (720p)': 1822.034}, {'137 - 1920x1080 (1080p)': 3014.94}]",Are Millennials Any Good At Saving Money? | Money | TIME,4082.0
119,,141.0,BrIxoSslLL4,"[15, 18, 170, 314]","[{'160 - 256x144 (144p)': 111.693}, {'133 - 426x240 (240p)': 246.035}]",Kätzchen TANZEN,2748.0
120,,138.0,BukONN2phdU,"[362, 2855]","[{'160 - 256x144 (144p)': 110.735}, {'133 - 426x240 (240p)': 249.568}, {'134 - 640x360 (360p)': 555.227}, {'135 - 854x480 (480p)': 1041.579}, {'136 - 1280x720 (720p)': 1799.752}]",ワンピース最大の謎「ナミの母親の正体」とは！？【ワンピース考察まとめ】,166401.0
121,,317.0,BzuDlnBcAUc,"[5, 16]","[{'160 - 192x144 (144p)': 84.471}, {'133 - 320x240 (240p)': 184.427}]",يوغي يو  :  غضب يوغي على ويفل,509476.0
122,Harry Connick Jr.,166.0,BzXxwJD2QBg,"[66, 909, 2337]","[{'160 - 256x144 (144p)': 110.999}, {'133 - 426x240 (240p)': 247.074}, {'134 - 640x360 (360p)': 309.158}, {'135 - 854x480 (480p)': 725.461}, {'136 - 1280x720 (720p)': 1710.406}, {'137 - 1920x1080 (1080p)': 4296.375}]",Blazer vs. Sportcoat vs. Suitcoat,447970.0
123,,499.0,ogC-DQPoU7Q,"[2, 45, 295]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 605.504}, {'135 - 640x480 (DASH video)': 1155.0}, {'136 - 960x720 (DASH video)': 2310.0}, {'137 - 1440x1080 (DASH video)': 4331.25}]",[HD] 新快速で大垣～岐阜～名古屋 JR東海  前面展望 (2/3),1204.0
124,,331.0,Z7PDWe5rCBY,"[2, 45, 51, 56, 77, 137, 298, 2119]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 630.354}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",LGB en Piko in de tuin,3706.0
125,,224.0,zvjpOangjcc,[12],"[{'160 - 180x144 (144p)': 114.549}, {'133 - 300x240 (240p)': 250.937}]",АМКАР-ЦСКА 11 ТУР,70555.0
126,,138.0,yniAD51Gi3k,[8],"[{'160 - 192x144 (144p)': 108.95}, {'133 - 320x240 (240p)': 247.457}, {'134 - 480x360 (360p)': 534.531}, {'135 - 640x480 (480p)': 1102.428}]",チュバチュバワンダーランドのレイちゃん！「ルルロロわくわくコンサート」,2806.0
127,,158.0,yo9EAdoug4w,"[0, 1, 25]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 604.504}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",The Lord of the Rings: War in the North 'The Untold Story BTS' Trailer,1206.0
128,,296.0,yqYdMkuLTuM,"[88, 184, 364, 380]","[{'160 - 192x144 (144p)': 113.063}, {'133 - 320x240 (240p)': 248.786}]",www.icreate3d.com : A Virtual Show Home on DVD,1677.0
129,,457.0,yrX6jJ-toO0,[205],"[{'160 - 256x144 (144p)': 112.053}, {'133 - 426x240 (240p)': 248.884}, {'134 - 640x360 (360p)': 568.609}, {'135 - 854x480 (480p)': 1075.799}, {'136 - 1280x720 (720p)': 1916.291}, {'137 - 1920x1080 (1080p)': 3256.729}]",back to school supplies haul  //  2015,21641.0
130,,135.0,B3V_hIfqQIw,"[5, 16, 3821]","[{'160 - 256x144 (144p)': 113.297}, {'133 - 352x198 (240p)': 251.057}]",Tamagotchi bande annonce  -  dimastar,6793.0
131,,199.0,B5Cm8I8-NOY,"[8, 33]","[{'160 - 256x144 (144p)': 111.652}, {'133 - 426x240 (240p)': 248.092}, {'134 - 640x360 (360p)': 604.787}, {'135 - 854x480 (480p)': 1107.863}, {'136 - 1280x720 (720p)': 2209.847}, {'137 - 1920x1080 (1080p)': 4128.719}]",711才藝競賽-蝶鼓飛舞躍仁愛,1321.0
132,,288.0,B8XVYn8DSk0,"[0, 1, 5, 69, 378, 516]","[{'160 - 256x144 (144p)': 120.631}, {'133 - 426x240 (240p)': 257.575}, {'134 - 640x360 (360p)': 639.27}, {'135 - 854x480 (480p)': 1167.8}, {'136 - 1280x720 (720p)': 2318.561}]",Bleach M.U.G.E.N com Download by Ristar87 #Mugen #AndroidMugen,67384.0
133,,127.0,FP9L_ohBEsY,"[3, 4, 13, 54]","[{'160 - 192x144 (144p)': 116.14}, {'133 - 320x240 (240p)': 246.105}, {'134 - 480x360 (360p)': 421.321}, {'135 - 640x480 (480p)': 967.116}]",2010-04-06 02 Nashua Plays-Elementary School-Ascot Overture.AVI,2262.0
134,,477.0,7VWaYncp6z4,"[260, 371, 827, 2468]","[{'160 - 256x144 (144p)': 121.854}, {'133 - 426x240 (240p)': 293.346}, {'134 - 640x360 (360p)': 487.586}, {'135 - 854x480 (480p)': 902.917}, {'136 - 1280x720 (720p)': 1780.792}]",Part 1 - DIY Lady Gaga Halloween Costume Tutorial How To,8237.0
135,,259.0,p1cW13lKj7g,"[3, 4, 6, 9, 10, 13, 28, 33]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 434.192}, {'135 - 640x480 (DASH video)': 1155.0}]","Fred Eaglesmith and band play Alcohol and Pills at the Ekko in Utrecht, November 27 2008.",4616.0
136,,205.0,p14Qun-u1Cc,"[2, 30, 55, 1592]","[{'160 - 256x144 (144p)': 111.061}, {'133 - 426x240 (240p)': 246.396}, {'134 - 640x360 (360p)': 611.514}, {'135 - 854x480 (480p)': 1121.325}, {'136 - 1280x720 (720p)': 2240.53}, {'137 - 1920x1080 (1080p)': 4254.951}]","NOVIDADES NA ALBINA, SEGURANÇA REFORÇADA.- HORNET BRANCA ABS - MUMU",1843.0
137,,464.0,p6Dr5Oc1Is0,[6],"[{'160 - 256x140 (144p)': 112.775}, {'133 - 426x232 (240p)': 247.661}, {'134 - 640x350 (360p)': 565.038}, {'135 - 854x466 (480p)': 1118.563}]",Bonde dos Travessos participação no MARESIAS em Carapicuiba (05/01/13 UVRFEST FUNK) OFICIAL,1914.0
138,,207.0,p7qiCNvVWGQ,[269],"[{'160 - 256x144 (144p)': 112.428}, {'133 - 426x240 (240p)': 250.605}, {'134 - 640x360 (360p)': 604.015}, {'135 - 854x480 (480p)': 1104.228}, {'136 - 1280x720 (720p)': 1851.724}]",IsoAcoustics - Aperta Speaker Stands NAMM2015,5401.0
139,,363.0,p8rGvQufuNo,"[11, 20, 22, 29, 32, 122, 221, 472, 528]","[{'160 - 256x144 (144p)': 121.243}, {'133 - 426x240 (240p)': 259.497}, {'134 - 640x360 (360p)': 588.683}, {'135 - 854x480 (480p)': 1072.923}, {'136 - 1280x720 (720p)': 2016.361}]",How to Make a Grilled Caesar Salad with Steve Mannino,1603.0
140,,286.0,p9z-YbjpDCo,[356],"[{'160 - 256x144 (144p)': 111.188}, {'133 - 426x240 (240p)': 248.663}, {'134 - 640x360 (360p)': 317.138}]","Get 6 Pack Abs in 90 seconds, This Workout Works!",58967.0
141,Smash Mouth,200.0,00Rw2Fuwsrg,"[0, 1427]","[{'160 - 256x144 (144p)': 116.447}, {'133 - 426x240 (240p)': 261.395}, {'134 - 640x360 (360p)': 611.699}, {'135 - 854x480 (480p)': 1121.229}, {'136 - 1280x720 (720p)': 2236.035}]",HoN - Nymphora Gameplay,9304.0
142,,127.0,oLRdHBwexko,"[234, 3303]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 295.3}, {'135 - 640x480 (DASH video)': 1155.0}]",Super Smash Bros Brawl - Lost Track's - Beware the Forest' s Mushrooms,1162.0
143,,201.0,oU6cSIB7Ldw,"[4, 9, 10, 37, 655, 2756]","[{'160 - 256x144 (144p)': 112.507}, {'133 - 426x240 (240p)': 247.37}, {'134 - 640x360 (360p)': 604.677}, {'135 - 854x480 (480p)': 1106.706}, {'136 - 1280x720 (720p)': 2212.543}]","2011 Gibson ES-335 Dot Reissue, flame, sunburst, Part2",1190.0
144,,248.0,ObVGIImcz4c,"[0, 24, 74, 131, 209]","[{'160 - 256x144 (144p)': 110.949}, {'133 - 426x240 (240p)': 248.612}, {'134 - 640x360 (360p)': 496.892}, {'135 - 854x480 (480p)': 920.96}, {'136 - 1280x720 (720p)': 1623.465}]",Mostrando meu Ipad,21458.0
145,Sidekick,402.0,OcKjM8SQrjE,[12],"[{'160 - 192x144 (144p)': 120.49}, {'133 - 320x240 (240p)': 273.474}, {'134 - 480x360 (360p)': 349.226}, {'135 - 640x480 (480p)': 678.85}]",KAOS SANREMO ULTRAS,4049.0
146,O.B.,261.0,Idy5OxqXSGg,"[14, 92, 1866]","[{'160 - 256x144 (144p)': 111.486}, {'133 - 426x240 (240p)': 275.433}, {'134 - 640x360 (360p)': 608.858}, {'135 - 854x480 (480p)': 1114.613}, {'136 - 1280x720 (720p)': 2211.954}, {'137 - 1920x1080 (1080p)': 4141.217}]",Mayweather vs Pacquiao - Official Fight,296054.0
147,,217.0,IOgNZmUE_P4,"[3, 4, 13, 28, 33]","[{'160 - 254x144 (144p)': 115.56}, {'133 - 424x240 (240p)': 250.528}, {'134 - 636x360 (360p)': 612.491}, {'135 - 848x480 (480p)': 1121.47}]","""A Love Like War"" LIVE All Time Low ft. Vic Fuentes of PTV HOUSE PARTY TOUR San Jose 9/20/13",11243.0
148,New Stories,326.0,_t2BIB9m6co,"[15, 18, 43, 59, 173, 604, 1496]","[{'160 - 192x144 (144p)': 84.665}, {'133 - 320x240 (240p)': 185.89}, {'134 - 480x360 (360p)': 479.228}, {'135 - 640x480 (480p)': 869.211}]",toyamawan maguro01,1625.0
149,,312.0,BnL8vYC1udE,"[3, 4, 13]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 609.576}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",TRBX - Yacht Rock Review - Total Eclipse of the Heart-Atrium.,1055.0
150,,237.0,Bo7_DGMWuMg,"[532, 3791]","[{'160 - 256x144 (144p)': 111.574}, {'133 - 426x240 (240p)': 251.087}, {'134 - 640x360 (360p)': 558.6}]","Игра престолов 3 сезон, 4 серия  Драконы не рабы момент)",391261.0
151,,284.0,XRlH1_03tIw,"[195, 342]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 604.456}, {'135 - 640x480 (DASH video)': 1155.0}]",Presidential Election 08th january - 2015 Part 05,5613.0
152,,208.0,XTYtpbDLNzs,"[0, 1, 19, 48, 575, 2110]","[{'160 - 256x144 (144p)': 115.228}, {'133 - 426x240 (240p)': 250.732}, {'134 - 640x360 (360p)': 485.372}, {'135 - 854x480 (480p)': 1111.936}, {'136 - 1280x720 (720p)': 2216.811}]",Forza Motorsport 5 - E3 2013 Presentation (PARODY),5249.0
153,,179.0,6kFAHQxOHE8,"[15, 18, 60, 67, 239, 2924, 3539]","[{'160 - 256x144 (144p)': 115.572}, {'133 - 426x240 (240p)': 247.95}, {'134 - 640x360 (360p)': 609.825}]",Dogs chasing hare,7081.0
154,,127.0,WyDkDKRoFEc,"[2, 7, 62, 90, 197, 756]","[{'160 - 192x144 (144p)': 113.262}, {'133 - 320x240 (240p)': 257.857}]",Mon Moteur 1300 vw cox,2450.0
155,Andy Grammer,192.0,X--MH-hyjEs,"[15, 18, 87]","[{'160 - 198x144 (DASH video)': 108.0}, {'133 - 330x240 (DASH video)': 242.0}, {'134 - 492x360 (DASH video)': 606.348}, {'135 - 658x480 (DASH video)': 1155.0}]","DunItOnaBar - Feather    ***For info, price, etc., go to our website*** Valley View Ranch",2986.0
156,,173.0,1WqG8zjEBig,"[2, 17, 30, 55, 515, 1083]","[{'160 - 192x144 (144p)': 116.585}, {'133 - 320x240 (240p)': 246.707}]",Honda CBR 929RR Smiley Burnout,2215.0
157,Britney Spears,317.0,1WnaERK8t5g,"[242, 254, 459]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 306.866}, {'135 - 640x480 (DASH video)': 1155.0}]","Serial The sims 2  ,, Pamięć jak z obrazka'' odc. IV",2160.0
158,,463.0,-mK10NJsHiM,"[26, 199]","[{'160 - 256x144 (144p)': 128.615}, {'133 - 426x240 (240p)': 258.202}, {'134 - 640x360 (360p)': 536.319}, {'135 - 854x480 (480p)': 865.464}]",ThreeA WWRp Armstrong Review - CollectionDX,9196.0
159,,312.0,3JCZn9N8Mzo,"[0, 12]","[{'160 - 256x144 (144p)': 112.934}, {'133 - 426x240 (240p)': 251.234}, {'134 - 640x360 (360p)': 609.046}, {'135 - 854x480 (480p)': 1118.112}, {'136 - 1280x720 (720p)': 2237.585}]",Δόξα Γαρδικίου - Σούλι Παραμυθιάς 2-0 (by thesprotiaball.gr),1722.0
160,,272.0,mRjjlCkSYRU,"[2, 7]","[{'160 - 256x144 (144p)': 113.371}, {'133 - 426x240 (240p)': 248.939}, {'134 - 640x360 (360p)': 624.981}, {'135 - 854x480 (480p)': 1139.926}, {'136 - 1280x720 (720p)': 2261.346}]",Tuning up a slow moving fan Pt. 2 oiling the back bearing Movie.wmv,49565.0
161,"Nick Smith,primary",125.0,StjW-jsI8zg,"[18, 43, 59, 238, 2350]","[{'160 - 256x144 (144p)': 114.051}, {'134 - 640x360 (360p)': 257.597}, {'133 - 426x240 (240p)': 314.945}, {'135 - 854x480 (480p)': 519.943}, {'136 - 1280x720 (720p)': 1139.72}]",Подледная рыбалка. Ловля окуня зимой!,33536.0
162,,183.0,4uwbArRFGJg,[1982],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 611.47}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Back to school craft update!,3266.0
163,,161.0,079CxiyxgW8,"[6, 8, 834]","[{'160 - 256x144 (144p)': 110.721}, {'133 - 426x240 (240p)': 247.17}, {'134 - 640x360 (360p)': 425.895}, {'135 - 854x480 (480p)': 842.648}, {'136 - 1280x720 (720p)': 1552.816}, {'137 - 1920x1080 (1080p)': 3734.003}]",Rafael & Carine @ San Francisco Salsa Festival 2014,23530.0
164,,183.0,eoD1uWB7Qa8,[995],"[{'160 - 256x144 (144p)': 110.778}, {'133 - 426x240 (240p)': 247.649}, {'134 - 640x360 (360p)': 609.436}, {'135 - 854x480 (480p)': 1114.562}, {'136 - 1280x720 (720p)': 2251.396}]",KLYMIT Lightweight Backpacking & Sleeping Pads Shot Show 2015,1249.0
165,,164.0,epmS86JaXvA,"[0, 1]","[{'160 - 192x144 (144p)': 118.292}, {'133 - 320x240 (240p)': 268.66}, {'134 - 480x360 (360p)': 350.892}, {'135 - 640x480 (480p)': 768.068}]","Let's Play ""Arguz"" Quest - Lost Teady Bear (Chapter 2)",1219.0
166,,152.0,T4DHoKvT_ww,"[2, 30, 55]","[{'160 - 256x144 (144p)': 110.687}, {'133 - 426x240 (240p)': 246.867}, {'134 - 640x360 (360p)': 607.679}, {'135 - 854x480 (480p)': 1112.752}, {'136 - 1280x720 (720p)': 2225.408}, {'298 - 1280x720 (720p60)': 3313.735}]",JUNIOR DA CG - CB1000R BARRACUDA 2015,65965.0
167,,211.0,xhunhTUNvkU,"[0, 79]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 606.31}, {'135 - 640x480 (DASH video)': 1155.0}]","Six Man Player Crosses the 10,000 Yard Mark",1562.0
168,,234.0,xhhqqWFfn4g,"[5, 81, 108]","[{'160 - 192x144 (144p)': 115.281}, {'133 - 320x240 (240p)': 269.75}, {'134 - 480x360 (360p)': 338.041}, {'135 - 640x480 (480p)': 776.033}]",5th generation pokemon part2,19466.0
169,,230.0,c9dowzJP4qY,"[2, 17, 1053]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 602.598}, {'135 - 640x480 (DASH video)': 1155.0}]",Boiler Room,1727.0
170,,230.0,cBINFH8HW-k,"[0, 1, 5, 254, 1211, 1565]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 602.598}, {'135 - 640x480 (DASH video)': 1155.0}]",Boiler Room,1727.0
171,Foals,174.0,cDAhqf1fWdM,"[60, 160, 231, 273]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 631.94}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Madarasi Hargita 2013,1452.0
172,Ludacris,169.0,cDrPR9n3FMA,"[0, 79]","[{'160 - 192x144 (144p)': 115.295}, {'133 - 320x240 (240p)': 247.728}]","John ""The Diesel"" Wright & Coach Cooper",20334.0
