,creator,duration,id,labels,ladder,title,views
86,,274.0,KFesuhxCN1k,"[201, 726]","[{'160 - 192x144 (144p)': 113.787}, {'133 - 320x240 (240p)': 248.52}, {'134 - 480x360 (360p)': 610.704}, {'135 - 640x480 (480p)': 1117.268}]",carnaval de san cosme mazatecochco los payasos sec 2da 2011,1712.0
87,,375.0,5kb9J-lCiac,"[88, 2885]","[{'160 - 192x144 (144p)': 113.159}, {'133 - 320x240 (240p)': 248.6}, {'134 - 480x360 (360p)': 608.489}, {'135 - 640x480 (480p)': 1112.898}]","8876 Courtney Lane, Mounds OK",1082.0
88,,160.0,piRENFufYd4,"[0, 1, 69, 478, 3369]","[{'160 - 192x144 (144p)': 115.295}, {'133 - 320x240 (240p)': 255.074}, {'134 - 480x360 (360p)': 568.019}]",Liu Kang Trading Card,2187.0
89,,159.0,prlduocUGLM,"[0, 1, 3468]","[{'160 - 256x144 (144p)': 115.495}, {'133 - 426x240 (240p)': 262.935}, {'134 - 640x360 (360p)': 614.478}, {'135 - 854x480 (480p)': 1106.197}]",M&M Tribute in XNA 3 0 Oren Yona,2861.0
90,,277.0,rdStxEfXJPA,[195],"[{'160 - 256x144 (144p)': 110.865}, {'133 - 426x240 (240p)': 251.381}, {'134 - 640x360 (360p)': 597.334}, {'135 - 854x480 (480p)': 1103.892}, {'136 - 1280x720 (720p)': 1846.085}]",Zapping TV : un journaliste de France 5 hypnotisé par... un décolleté !,32530.0
91,,272.0,tA4ZW0toT4c,"[11, 1480, 2618]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 844.216}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",ラジコン空撮「水辺の桜」,2125.0
92,,416.0,a5qr15MEJgc,"[24, 74, 187]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 605.454}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}, {'264 - 1920x1080 (DASH video)': 4464.231}]",Gear65 #88 - Dell XPS 15z,1897.0
93,,123.0,a5y5_PpZSXQ,"[0, 1, 36, 147]","[{'160 - 256x144 (144p)': 115.38}, {'133 - 426x240 (240p)': 254.189}, {'134 - 640x360 (360p)': 643.565}, {'135 - 854x480 (480p)': 1194.983}, {'136 - 1280x720 (720p)': 2394.212}]",Black Ops: 10-0 Opening Rush - MLG Summit Domination - Team Paradox,4313.0
94,Chloe,215.0,nXzKFwWFZrc,[4],"[{'160 - 192x144 (144p)': 113.968}, {'133 - 320x240 (240p)': 247.945}]",VideoClip Chloe Dejándonos Llevar,31746.0
95,,397.0,nYdVEQdcbiE,"[3, 4, 13]","[{'160 - 192x144 (144p)': 118.145}, {'133 - 320x240 (240p)': 254.646}, {'134 - 480x360 (360p)': 471.617}, {'135 - 640x480 (480p)': 913.739}]",Cuauhtemoc Rock NO puedo estar sin ti,11474.0
96,,451.0,QQj7h9-rB9g,"[64, 113, 119, 465, 2047]","[{'160 - 192x144 (144p)': 121.44}, {'133 - 320x240 (240p)': 248.947}, {'134 - 480x360 (360p)': 461.464}, {'135 - 640x480 (480p)': 668.14}]",Hubsand x4 motor replacement,32178.0
97,,139.0,QVox8ltOWsM,[25],"[{'160 - 256x144 (144p)': 110.645}, {'133 - 426x240 (240p)': 247.64}, {'134 - 640x360 (360p)': 331.365}, {'135 - 854x480 (480p)': 653.96}]",映画『大人ドロップ』【ディレクターズカット版予告】4月4日(金)より公開！［公式］,123444.0
98,,147.0,QWgRJPTXO6I,"[26, 130, 1651]","[{'160 - 192x144 (144p)': 110.739}, {'133 - 320x240 (240p)': 247.736}]",Lego candy machine ~[gumball edition]~,2534.0
99,,134.0,4sssOEcWc9E,"[68, 72]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 613.266}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Stuck in Traffic with Paul Hart,2178.0
100,,228.0,RtJQO8FmAYE,"[556, 2530]","[{'160 - 192x144 (144p)': 118.29}, {'133 - 320x240 (240p)': 273.201}, {'134 - 480x360 (360p)': 355.822}, {'135 - 640x480 (480p)': 865.801}]",Frank Loconto's Singing Rosary,3649.0
101,Vangelis,475.0,f3cD11HdbLs,"[0, 1, 42, 487, 890]","[{'160 - 256x142 (DASH video)': 108.0}, {'133 - 426x238 (DASH video)': 242.0}, {'134 - 640x358 (DASH video)': 575.241}, {'135 - 854x476 (DASH video)': 1155.0}, {'136 - 1280x714 (DASH video)': 2310.0}, {'137 - 1920x1072 (DASH video)': 4331.25}]",SC2 Nubcast - ZvZ Cheese,31040.0
102,,289.0,uQnsASmkKr4,"[15, 96]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 604.854}, {'135 - 640x480 (DASH video)': 1155.0}]",la nuova voliera,2111.0
103,,277.0,j0VDsuaHPWY,[11],"[{'160 - 256x144 (144p)': 107.34}, {'133 - 426x240 (240p)': 202.774}, {'134 - 640x360 (360p)': 486.892}, {'135 - 854x480 (480p)': 928.333}, {'136 - 1280x720 (720p)': 1665.272}, {'137 - 1920x1080 (1080p)': 3075.822}]",臭Fing介紹：Bruschette Maretti 小多士 (2013-11-10),23627.0
104,,443.0,XePZ6YZiBfk,[381],"[{'160 - 192x144 (144p)': 118.77}, {'133 - 320x240 (240p)': 248.3}]",Guerreiros do Brasil - Jornal da record 12/08/09,11478.0
105,K'naan,218.0,Ln-XfzTJfPg,"[0, 12]","[{'160 - 256x144 (144p)': 113.038}, {'133 - 426x240 (240p)': 248.3}]",Arlind Kukaj ne Boca Juniors,1509.0
106,2Pac,389.0,Bu85GyspZ2w,"[418, 725, 1108]","[{'160 - 192x144 (144p)': 120.811}, {'133 - 320x240 (240p)': 248.21}, {'134 - 480x360 (360p)': 609.456}, {'135 - 640x480 (480p)': 1115.26}]",Once y Senock Graffiti,4703.0
107,2Pac,389.0,ByBPUfIjgxI,[304],"[{'160 - 192x144 (144p)': 120.811}, {'133 - 320x240 (240p)': 248.21}, {'134 - 480x360 (360p)': 609.456}, {'135 - 640x480 (480p)': 1115.26}]",Once y Senock Graffiti,4703.0
108,,247.0,BzepQ6LUp6g,"[0, 5, 644]","[{'160 - 180x144 (DASH video)': 108.0}, {'133 - 302x240 (DASH video)': 242.0}, {'134 - 452x360 (DASH video)': 323.04}, {'135 - 602x480 (DASH video)': 1155.0}]",NINJA SOUL stone event!,1155.0
109,,140.0,C-D96Db4U2w,"[0, 622]","[{'160 - 142x144 (144p)': 75.785}, {'134 - 356x360 (360p)': 157.403}, {'133 - 238x240 (240p)': 161.1}]",Opening Chess Problem (Ep#02): Mirrored Mate in 4,8071.0
110,,455.0,oiip_7RhRPM,"[200, 1375]","[{'160 - 256x144 (144p)': 125.957}, {'134 - 640x360 (360p)': 297.216}, {'133 - 426x240 (240p)': 301.297}, {'135 - 854x480 (480p)': 626.717}]",Como remover vírus que cria atalho no pendrive e pc,8792.0
111,,229.0,Z8Pp5HrN9Ig,[3],"[{'134 - 640x360 (360p)': 638.428}, {'137 - 1920x1080 (1080p)': 4533.484}]",Mad Clown ft. EvoL's Say (세이) - Let It Go,8909.0
112,,217.0,yjpZRxuxomk,"[5, 2056]","[{'160 - 216x144 (144p)': 115.625}, {'133 - 360x240 (240p)': 248.067}, {'134 - 540x360 (360p)': 611.916}, {'135 - 720x480 (480p)': 1114.388}]",Mozaik Role- Nano (Clannad AMV),2171.0
113,,210.0,B-1uv6JNM2w,"[461, 498, 1629, 2100]","[{'160 - 256x144 (144p)': 113.52}, {'133 - 426x240 (240p)': 247.276}, {'134 - 640x360 (360p)': 344.507}, {'135 - 854x480 (480p)': 784.27}, {'136 - 1280x720 (720p)': 1113.758}]",A multifunction printer without the jitters,11226.0
114,,264.0,B11rlKOTv-Y,[299],"[{'160 - 192x144 (144p)': 116.444}, {'133 - 256x192 (240p)': 246.884}]",resort karjat  www.resortsnearmumbai.org,20078.0
115,,330.0,B8cbwfu51fk,"[0, 607, 622, 1258]","[{'160 - 256x144 (144p)': 113.5}, {'133 - 426x240 (240p)': 256.248}, {'134 - 640x360 (360p)': 303.952}, {'135 - 854x480 (480p)': 618.5}, {'136 - 1280x720 (720p)': 1222.265}]",Chess Openings: The Scotch Game,2819.0
116,,398.0,B8g7HG87Mxw,[707],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 605.878}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",平成仮面ライダー変身メドレー,1407.0
117,,128.0,FNd5H8Nkr4c,[89],"[{'134 - 480x360 (360p)': 86.909}, {'160 - 192x144 (144p)': 110.114}, {'135 - 640x480 (480p)': 183.142}, {'133 - 320x240 (240p)': 254.998}]","مهرجان داعش الارهابيه ""تيم الاشقيه"" (مزيكاا__مادوو__مشااكل) 2015",111244.0
118,,499.0,FRjQkMXWQlI,"[5, 15, 18, 49, 80, 87, 265]","[{'160 - 256x144 (144p)': 111.616}, {'133 - 426x240 (240p)': 247.362}, {'134 - 640x360 (360p)': 314.544}, {'135 - 854x480 (480p)': 640.914}, {'136 - 1280x720 (720p)': 1919.229}]",How to draw a horse body base,92346.0
119,,266.0,p0zmtWMntdA,"[0, 1, 27]","[{'160 - 256x144 (144p)': 125.811}, {'133 - 426x240 (240p)': 258.212}, {'134 - 638x360 (360p)': 576.748}, {'135 - 850x480 (480p)': 1099.83}, {'136 - 1276x720 (720p)': 2049.851}]",Обзор карт(БОБ ХАВАЛЬНИК),9735.0
120,P.O.D.,335.0,p6vQqY-BMbs,"[0, 12]","[{'160 - 192x144 (144p)': 113.528}, {'133 - 320x240 (240p)': 251.478}, {'134 - 480x360 (360p)': 415.923}, {'135 - 640x480 (480p)': 934.235}]",A.CAVESE - Città de la Cava 4-5 (19-01-12),1708.0
121,Min (St.319),355.0,pAEj48SFeJ0,"[0, 562]","[{'160 - 256x144 (144p)': 111.176}, {'134 - 640x360 (360p)': 233.333}, {'133 - 426x240 (240p)': 261.661}, {'135 - 854x480 (480p)': 514.588}, {'136 - 1280x720 (720p)': 1095.041}, {'137 - 1920x1080 (1080p)': 1963.651}]",Kho Đồ Cùi Bắp Của Cường Týt ( »ß£¤ßåøßåø¤« ),50586.0
122,,302.0,0-ghKn4Ne08,"[2, 7, 174, 1307, 2835]","[{'160 - 192x144 (144p)': 112.428}, {'133 - 320x240 (240p)': 250.2}, {'134 - 480x360 (360p)': 266.246}, {'135 - 640x480 (480p)': 567.58}]","Navigatie BMW seria 3, E46.wmv",55627.0
123,Dutchforce,336.0,oS5cBjnKBb8,"[0, 93, 102, 1193]","[{'160 - 256x144 (144p)': 112.154}, {'133 - 426x240 (240p)': 250.761}, {'134 - 640x360 (360p)': 609.653}, {'135 - 854x480 (480p)': 1116.931}, {'136 - 1280x720 (720p)': 2215.908}]",Las Aventuras de Perle #014 - Icecrown Citadel (10) - Lord Marrowgar,3706.0
124,Fugees,187.0,OcnHoImJ8Jo,[2701],"[{'160 - 256x144 (144p)': 110.601}, {'133 - 426x240 (240p)': 277.682}, {'134 - 640x360 (360p)': 604.919}, {'135 - 854x480 (480p)': 1109.98}, {'136 - 1280x720 (720p)': 2211.639}]",Show Your Flow Contest - Nathan Baker,2612.0
125,,209.0,Od1k2-snwmI,"[0, 1, 193, 841, 1146]","[{'160 - 256x144 (144p)': 114.533}, {'133 - 426x240 (240p)': 248.392}]",湾岸4箱根エボ8,2275.0
126,,167.0,IMyaGEcsdm8,"[1, 74, 131]","[{'160 - 192x144 (144p)': 111.638}, {'133 - 320x240 (240p)': 247.171}]",Почему не включаеться планшет DNS как это исправить?,51970.0
127,,283.0,IOGgv7A58Mo,[3],"[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 607.998}, {'135 - 640x480 (DASH video)': 1155.0}]",Evanescence - My Immortal [live in Greece],2341.0
128,,208.0,MF7wiCaJgIA,"[2, 7, 83, 90]","[{'160 - 256x144 (144p)': 110.613}, {'133 - 426x240 (240p)': 246.357}, {'134 - 640x360 (360p)': 607.081}, {'135 - 854x480 (480p)': 1110.513}, {'136 - 1280x720 (720p)': 2214.714}]",Самодельный полноприводный минитрактор с поворотной рамой.,240263.0
129,,196.0,xCHJ-wZcvWg,"[3, 6]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 609.165}, {'135 - 640x480 (DASH video)': 1155.0}]","Beyoncé - I Am.. -Tour ~ Single Ladies (Oberhausen, 15.Mai 2009) [HQ]",8013.0
130,,275.0,6kpB_t4nrA0,"[227, 474]","[{'160 - 256x144 (144p)': 120.829}, {'133 - 426x240 (240p)': 279.776}, {'134 - 640x360 (360p)': 607.885}, {'135 - 854x480 (480p)': 1116.397}, {'136 - 1280x720 (720p)': 2226.471}]",THOMSON MAJESTY LOUIS CRUISE LINE   VENICE  4/06/2012,16023.0
131,,430.0,StXEUbkSrp0,"[0, 1, 5, 183, 3260]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 608.992}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Playstation All Stars Battle Royale Part 2,2915.0
132,,285.0,StcvMNv-Nko,[8],"[{'160 - 256x144 (144p)': 113.442}, {'133 - 426x240 (240p)': 250.425}, {'134 - 640x360 (360p)': 601.21}, {'135 - 854x480 (480p)': 1101.12}, {'136 - 1280x720 (720p)': 2195.405}]",KITE vs MECHANIKOOL - Popping Last 16 (UK B-Boy Champs 2011),34749.0
133,,285.0,4xM-lbnX5ic,[80],"[{'160 - 256x144 (144p)': 113.442}, {'133 - 426x240 (240p)': 250.425}, {'134 - 640x360 (360p)': 601.21}, {'135 - 854x480 (480p)': 1101.12}, {'136 - 1280x720 (720p)': 2195.405}]",KITE vs MECHANIKOOL - Popping Last 16 (UK B-Boy Champs 2011),34749.0
134,,350.0,4ydQ0aBiLxU,"[40, 117]","[{'160 - 256x144 (144p)': 118.553}, {'133 - 426x240 (240p)': 291.527}, {'134 - 640x360 (360p)': 476.574}, {'135 - 854x480 (480p)': 862.537}, {'136 - 1280x720 (720p)': 1767.765}]","Artist Interview - Kool Kojak (Flo Rida, Ke$ha, +more)",38475.0
135,,275.0,4zoCPBKWJ4M,"[4, 9, 10, 34]","[{'160 - 256x144 (144p)': 111.259}, {'133 - 426x240 (240p)': 247.523}, {'134 - 640x360 (360p)': 273.791}, {'135 - 854x480 (480p)': 599.109}, {'136 - 1280x720 (720p)': 1164.486}, {'298 - 1280x720 (720p50)': 2417.974}]",(Jang Keun Suk) Love Letter - Illona Bolou,3024.0
136,,139.0,vQ1KrFTOqBo,[3],"[{'160 - 256x140 (144p)': 112.755}, {'133 - 426x234 (240p)': 247.061}, {'134 - 640x352 (360p)': 613.532}]",Uchuu Sentai NOiZ Part 3,1319.0
137,,324.0,SPWTcEUUzGE,"[10, 188]","[{'160 - 250x144 (144p)': 111.156}, {'133 - 416x240 (240p)': 252.222}, {'134 - 624x360 (360p)': 615.856}]",Bho sambho = Kadri Gopalnath = Saxaphone,87151.0
138,,473.0,_qdkpr-L8Q0,"[0, 1, 153, 489, 776, 1026]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 613.806}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Conozcamos a Skullberg | Bad Company 2 Vietnam y Gears Of War 3,1750.0
139,,473.0,n_eyWz_rqzs,[3],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 613.806}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Conozcamos a Skullberg | Bad Company 2 Vietnam y Gears Of War 3,1750.0
140,,358.0,n_XJ2GTcL84,"[0, 1, 42, 643]","[{'160 - 164x144 (DASH video)': 108.0}, {'134 - 408x360 (DASH video)': 228.545}, {'133 - 272x240 (DASH video)': 242.0}, {'135 - 544x480 (DASH video)': 1155.0}, {'136 - 818x720 (DASH video)': 2310.0}]",MODOPTQ 6/17/10 - Round8 Game1,1474.0
141,,202.0,06a3Q8Ekx1A,"[4, 9, 10, 34, 37]","[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 377.759}, {'135 - 720x480 (DASH video)': 1155.0}]",Hallelujah - Leonard Cohen - Jeff Buckley - Cover - Music Video,1340.0
142,,122.0,07kR0uVYi6s,[43],"[{'160 - 210x144 (144p)': 122.293}, {'133 - 350x240 (240p)': 254.441}]",PESCA ALL'ORATA ALLA SPIGOLA E AL CEFALO (ma quanto pesce),13349.0
143,"Faulconer, Bruce",253.0,eqFuvLVOHrU,"[5, 144, 190, 925, 1859]","[{'160 - 256x144 (144p)': 115.863}, {'133 - 426x238 (240p)': 249.086}, {'134 - 640x358 (360p)': 578.848}]",Long Awaited 100%!,2079.0
144,,179.0,ertWghZD2ik,[4],"[{'160 - 256x144 (144p)': 110.72}, {'133 - 426x240 (240p)': 245.999}, {'134 - 640x360 (360p)': 609.757}, {'135 - 854x480 (480p)': 1162.554}]",Yorka - Aunque sé (cover) en Más Vale Tarde,17653.0
145,,160.0,Nx3aVqAL8n4,[14],"[{'160 - 256x144 (144p)': 112.012}, {'133 - 426x240 (240p)': 249.948}, {'134 - 640x360 (360p)': 647.435}, {'135 - 854x480 (480p)': 1194.722}, {'136 - 1280x720 (720p)': 2368.4}, {'137 - 1920x1080 (1080p)': 4459.904}]",Genioh - Estaba escrito - Lacinta Movies,13925.0
146,,285.0,xdDRgPKeW9A,"[3, 4, 13, 54]","[{'160 - 192x144 (144p)': 112.667}, {'133 - 320x240 (240p)': 247.125}, {'134 - 480x360 (360p)': 351.062}, {'135 - 640x480 (480p)': 706.224}]",Smack Dab In The Middle,2975.0
147,Ice Cube,137.0,xd609oyO3F0,[14],"[{'160 - 256x144 (144p)': 112.409}, {'133 - 426x240 (240p)': 250.856}, {'134 - 640x360 (360p)': 608.449}, {'135 - 854x480 (480p)': 1108.333}, {'136 - 1280x720 (720p)': 2209.627}]",HARUKA MUTO wiz FAM - Why We Thug,3383.0
148,,358.0,cCvZybPQuCM,"[2, 30]","[{'160 - 192x144 (144p)': 112.335}, {'133 - 320x240 (240p)': 249.055}]",Kawasaki Voyager XII ZG 1200,24015.0
149,,173.0,rXb04E8mS1E,[5],"[{'160 - 216x144 (DASH video)': 108.0}, {'133 - 360x240 (DASH video)': 242.0}, {'134 - 540x360 (DASH video)': 249.844}, {'135 - 720x480 (DASH video)': 1155.0}]",My Twitter,2927.0
150,,376.0,r_0SeDvd5qs,"[9, 28, 33, 38, 3389]","[{'160 - 180x144 (144p)': 114.527}, {'133 - 300x240 (240p)': 252.142}, {'134 - 450x360 (360p)': 333.368}]","The Road To Balleville Steackmike One Man Band Original Song (Guitar,Sing,Synth,Drum Foot Technic)",2266.0
151,,444.0,BUZghd896kA,"[1, 25, 159, 951, 2167, 2595]","[{'160 - 256x144 (144p)': 113.675}, {'133 - 426x240 (240p)': 260.01}, {'134 - 640x360 (360p)': 627.904}, {'135 - 854x480 (480p)': 1155.086}, {'136 - 1280x720 (720p)': 2323.003}, {'137 - 1920x1080 (1080p)': 4274.434}]",FINAL FANTASY XIII-2 中文 PV,3098.0
152,"Vera Schlosser [Soprano], Berit Lindholm [Soprano], Brigitte Fas",173.0,o93rNLI_m5c,"[5, 264]","[{'160 - 176x144 (144p)': 119.974}, {'133 - 294x240 (240p)': 248.207}]","""Beware of Falling Objects""",3844.0
153,,153.0,QuxegP7JmIk,"[25, 2166]","[{'160 - 256x144 (144p)': 127.046}, {'133 - 426x240 (240p)': 252.784}]",Verlobung auf Umwegen - Kino Trailer deutsch,21732.0
154,,379.0,QvNYGghsFi0,"[0, 1, 36, 142, 185]","[{'160 - 256x144 (144p)': 111.558}, {'133 - 426x240 (240p)': 258.699}, {'134 - 640x360 (360p)': 635.542}, {'135 - 854x480 (480p)': 1158.793}, {'136 - 1280x720 (720p)': 2307.377}, {'298 - 1280x720 (720p60)': 3338.325}]",MW3 MSR Quick Scoping / Internship Commentary,6835.0
155,,252.0,QwB2yFY_kyY,[13],"[{'160 - 194x144 (144p)': 123.818}, {'133 - 322x240 (240p)': 249.414}]",pueblo nuevo de colan baile de papillon,7778.0
156,,132.0,R1Gr1JsGjxM,[92],"[{'160 - 192x144 (144p)': 113.014}, {'133 - 320x240 (240p)': 247.476}, {'134 - 480x360 (360p)': 604.665}, {'135 - 640x480 (480p)': 1110.414}]",Pacquiao: Amateur youth boxing should continue,12461.0
157,Trust,282.0,R2A6NQsnqms,[3],"[{'160 - 246x144 (144p)': 108.464}, {'133 - 384x224 (240p)': 210.17}]",Trust - Anders - Belgium Junior Eurovision Songcontest 2007,29448.0
158,,420.0,SbBOhAgWvcE,"[0, 12]","[{'160 - 192x144 (144p)': 115.796}, {'133 - 320x240 (240p)': 248.449}]",Clase de Educación Física de nivel medio mixta- juegos deportivos.wmv,22706.0
159,,293.0,ScHs1Q-DiDs,"[0, 26, 130, 636, 808]","[{'160 - 216x144 (144p)': 133.995}, {'133 - 360x240 (240p)': 258.867}, {'134 - 540x360 (360p)': 370.154}, {'135 - 720x480 (480p)': 560.556}]",Коля-космонавт (мой первый лего мультфильм) часть 1,217822.0
160,,230.0,SgkVQxe-2-A,"[1, 217]","[{'160 - 192x144 (144p)': 112.907}, {'133 - 320x240 (240p)': 247.068}]",Chaotic Custom Overworld Deck,1381.0
161,,230.0,Cv9Yms5Q3Gg,"[6, 8, 206, 650]","[{'160 - 192x144 (144p)': 47.824}, {'133 - 320x240 (240p)': 79.649}, {'134 - 480x360 (360p)': 188.165}, {'135 - 640x480 (480p)': 356.411}]",Grand Pas Classique -Sylvie Guillem e Elizabeth Platel -Two Variations (Ballet).mpg,892376.0
162,David Archuleta,163.0,Cyx-UJAXZrg,"[5, 16]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 602.096}, {'135 - 640x480 (DASH video)': 1155.0}]",~FMP - Sousuke x Kaname - Crush~,1385.0
163,,193.0,sY3x1QdNamI,[8],"[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 474.452}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}]",Neuqua Valley IHSA Cheer Finals 2015,1501.0
164,,263.0,ic6f1USGFO0,"[3, 552]","[{'160 - 256x144 (144p)': 113.245}, {'133 - 426x240 (240p)': 248.094}, {'134 - 640x360 (360p)': 607.857}, {'135 - 854x480 (480p)': 1161.242}, {'136 - 1280x720 (720p)': 2182.116}, {'137 - 1920x1080 (1080p)': 4286.374}]",Tribute   When the Lord Saved Me,2131.0
165,Fantasy Project feat. NDA,156.0,idv0PZK3MFQ,"[0, 1, 5, 81, 108, 898, 1113, 1494]","[{'160 - 256x144 (144p)': 117.199}, {'133 - 426x240 (240p)': 257.088}, {'134 - 640x360 (360p)': 491.957}, {'135 - 854x480 (480p)': 1107.038}, {'136 - 1280x720 (720p)': 2212.246}]",Pokémon: Raikou Easter Egg in Pokémon Sapphire,10801.0
166,,173.0,pKh2dYtIVg0,"[5, 395]","[{'160 - 192x144 (DASH video)': 108.0}, {'133 - 320x240 (DASH video)': 242.0}, {'134 - 480x360 (DASH video)': 291.281}, {'135 - 640x480 (DASH video)': 1155.0}]",Mega Man- 20th Anniversary ( Top Man )- Rock Version.,1729.0
167,,360.0,pLf64lwWojw,"[2, 109, 145, 507, 602, 631]","[{'160 - 256x144 (144p)': 115.714}, {'133 - 426x240 (240p)': 266.431}, {'135 - 854x480 (480p)': 732.589}, {'134 - 640x360 (360p)': 866.717}]",COCKPIT VIEW | B737 landing Zakinthos LGZA/ZTH RWY 34,14246.0
168,,461.0,pLiW9AZMiWM,"[2, 30, 55, 1407]","[{'160 - 256x144 (144p)': 114.654}, {'133 - 426x240 (240p)': 248.615}, {'134 - 640x360 (360p)': 609.441}, {'135 - 854x480 (480p)': 1120.063}, {'136 - 1280x720 (720p)': 2213.297}]",Šalmai. Į ką atkreipti dėmesį. Part 2 - Motociklų Mokykla Virgis Žukauskas Stunt Rider,14242.0
169,,158.0,hFHQn7HJKIU,"[2, 465]","[{'160 - 256x144 (144p)': 115.505}, {'133 - 426x240 (240p)': 247.592}, {'134 - 640x360 (360p)': 605.87}, {'135 - 854x480 (480p)': 1117.701}, {'136 - 1280x720 (720p)': 2227.423}]",2013.12.28 Hubsan X4迷你小四軸.第2次戶外空拍記錄之一,18632.0
170,"Waddell, Parnell",424.0,hGVat0nflVQ,"[514, 1443]","[{'160 - 256x144 (144p)': 111.581}, {'133 - 426x240 (240p)': 252.086}, {'134 - 640x360 (360p)': 360.84}, {'135 - 854x480 (480p)': 704.803}, {'136 - 1280x720 (720p)': 1310.585}, {'137 - 1920x1080 (1080p)': 2452.657}]",Duschkabin video -- montering av vår Fasett duschkabin | Svedbergs,21231.0
171,,342.0,hKiDP13R9aM,"[100, 161, 356, 548, 567, 1221]","[{'160 - 256x144 (DASH video)': 108.0}, {'133 - 426x240 (DASH video)': 242.0}, {'134 - 640x360 (DASH video)': 604.705}, {'135 - 854x480 (DASH video)': 1155.0}, {'136 - 1280x720 (DASH video)': 2310.0}, {'137 - 1920x1080 (DASH video)': 4331.25}]",La Incomodidad Revela Quien Eres,2288.0
172,,151.0,2aB3OXASKv4,[5],"[{'160 - 256x144 (144p)': 110.224}, {'134 - 640x360 (360p)': 186.171}, {'133 - 426x240 (240p)': 228.889}, {'135 - 854x480 (480p)': 457.571}, {'136 - 1280x720 (720p)': 885.392}]",Unguru' Bulan - Gigi a liberat - Adevarat! (S07E27),55078.0
173,,466.0,2bJwVoKEhRc,"[15, 18, 67, 140, 1122]","[{'160 - 256x144 (144p)': 114.095}, {'133 - 426x240 (240p)': 247.379}, {'134 - 640x360 (360p)': 606.475}, {'135 - 854x480 (480p)': 1110.658}, {'136 - 1280x720 (720p)': 2216.944}]",Strictly Bulldogs,2641.0
174,,469.0,2bdbrOlZrU4,"[3, 6, 8]","[{'160 - 192x144 (144p)': 117.129}, {'133 - 320x240 (240p)': 248.8}, {'134 - 480x360 (360p)': 371.631}, {'135 - 640x480 (480p)': 641.895}]",UM FESENI 2012 - KK2 Chinese Dance,1253.0
175,,180.0,5ulgdJ2lZK0,[315],"[{'160 - 256x144 (144p)': 112.434}, {'133 - 320x180 (144p)': 246.314}]",BERNAS   Hari Raya 2012 The Journey TV Commercial English Subs,1272.0
176,,346.0,3jTFfD98iPU,"[11, 511, 2450]","[{'160 - 256x144 (144p)': 123.043}, {'133 - 426x240 (240p)': 279.848}, {'134 - 638x360 (360p)': 359.889}, {'135 - 850x480 (480p)': 642.32}, {'136 - 1276x720 (720p)': 1220.545}]",Coway Su Arıtma Sistemleri,2775.0
